3     	57.8857	-0.2171	99.3143	9019	1	0.0000	0	1.0882	0.3125	16.2180	1	0	0	1	1	94.1400
38    	58.3853	-0.4328	99.3100	9019	1	0.0000	0	0.4767	0.8646	5.6311	1	0	0	1	1	94.1400
41    	58.6302	-0.2887	100.3590	6000	1	0.0000	0	-1.0538	0.4984	15.5023	1	0	0	1	1	94.1400
66    	58.7160	0.3663	100.1484	9019	1	0.0024	0	0.3514	0.9528	8.1414	1	0	0	1	1	94.1400
66	58.7160	0.3663	100.1484	9019	1	0.0070	0	0.2984	0.9256	8.0820	1	1	0	1	1	94.1400
86    	57.3171	0.2546	99.9645	6000	1	0.0000	0	-0.3640	0.0527	13.9552	1	0	0	1	1	94.1400
86	57.3171	0.2546	99.9645	6000	1	0.0000	0	0.6760	0.1531	17.0224	1	1	0	1	1	94.1400
96    	57.6930	0.0479	99.0741	6000	1	0.0048	0	0.7893	0.8549	8.6858	1	0	0	1	1	94.1400
132   	58.7117	0.5330	99.8056	9019	1	0.0000	0	0.9977	-0.3802	12.7963	1	0	0	1	1	94.1400
157   	58.4517	-0.7669	99.5623	6000	1	0.0000	0	-1.0173	-0.1915	10.5878	1	0	0	1	1	94.1400
157	58.4517	-0.7669	99.5623	9019	1	0.0000	0	-0.3652	-0.3721	12.3271	1	1	0	1	1	94.1400
177   	57.9871	-0.5534	100.6256	6000	1	0.0000	0	0.9392	-0.4053	10.6658	1	0	0	1	1	94.1400
177	57.9871	-0.5534	100.6256	9019	1	0.0000	0	0.8552	-0.5993	9.8842	1	1	0	1	1	94.1400
177	57.9871	-0.5534	100.6256	9019	1	0.0000	0	0.9385	-0.4897	10.0073	1	2	0	1	1	94.1400
208   	58.5668	-0.2896	100.6002	9019	1	0.0000	0	0.8441	0.0965	15.1904	1	0	0	1	1	94.1400
212   	57.2659	0.6597	99.9392	9019	1	0.0000	0	0.9462	0.6827	7.5593	1	0	0	1	1	94.1400
