0     	57.3094	0.1742	100.4041	9019	1	0.0000	0	0.0654	-0.3892	15.1166	1	0	0	1	1	94.1400
8     	58.3772	-0.8348	99.7807	9019	1	0.0048	0	0.5146	-0.2926	11.3351	1	0	0	1	1	94.1400
50    	57.7316	0.7262	100.0658	9019	1	0.0000	0	-1.0859	0.5007	10.1958	1	0	0	1	1	94.1400
67    	58.5478	0.2605	99.8297	9019	1	0.0001	0	0.8660	-0.7785	6.4045	1	0	0	1	1	94.1400
70    	58.3482	0.3307	100.1174	9019	1	0.0000	0	0.5294	-0.1059	12.9333	1	0	0	1	1	94.1400
140   	57.5538	-0.0852	99.3285	9019	1	0.0013	0	-0.7299	0.0722	6.4988	1	0	0	1	1	94.1400
140	57.5538	-0.0852	99.3285	6000	1	0.0027	0	-0.9325	0.0385	6.0167	1	1	0	1	1	94.1400
143   	57.3154	-0.1442	100.4117	9019	1	0.0000	0	0.2041	0.9775	16.3765	1	0	0	1	1	94.1400
143	57.3154	-0.1442	100.4117	9019	1	0.0000	0	0.1329	-0.5223	19.1658	1	1	0	1	1	94.1400
208   	57.6502	0.0555	100.8996	9019	1	0.0000	0	-0.4676	0.2738	7.9845	1	0	0	1	1	94.1400
224   	58.5340	0.2421	100.3248	6000	1	0.0001	0	-0.1563	0.2045	7.9755	1	0	0	1	1	94.1400
224	58.5340	0.2421	100.3248	9019	1	0.0000	0	1.0798	0.4685	14.7796	1	1	0	1	1	94.1400
227   	57.3938	0.4357	99.7830	9019	1	0.0000	0	0.2175	-0.6976	16.3965	1	0	0	1	1	94.1400
242   	58.4972	0.4815	100.7000	9019	1	0.0007	0	-0.6622	0.1792	7.5990	1	0	0	1	1	94.1400
263   	58.3909	0.4129	99.8150	6000	1	0.0001	0	-0.5813	0.2585	9.0004	1	0	0	1	1	94.1400
294   	58.1435	-0.4256	99.7875	6000	1	0.0026	0	-0.4939	0.9805	11.3267	1	0	0	1	1	94.1400
305   	58.0559	-0.5200	100.4685	6000	1	0.0000	0	0.0241	0.9500	12.8249	1	0	0	1	1	94.1400
342   	57.9022	0.5824	99.4815	6000	1	0.0051	0	0.7375	0.3530	11.1895	1	0	0	1	1	94.1400
342	57.9022	0.5824	99.4815	9019	1	0.0006	0	1.0439	0.1453	13.3755	1	1	0	1	1	94.1400
342	57.9022	0.5824	99.4815	9019	1	0.0064	0	0.6908	0.8341	15.1209	1	2	0	1	1	94.1400
355   	57.6624	0.8616	100.1717	9019	1	0.0000	0	-0.7682	0.2564	9.9886	1	0	0	1	1	94.1400
355	57.6624	0.8616	100.1717	9019	1	0.0000	0	-0.8108	0.7734	8.5555	1	1	0	1	1	94.1400
414   	58.3915	-0.6666	100.4584	9019	1	0.0131	0	0.3008	-0.7112	9.4383	1	0	0	1	1	94.1400
415   	57.8487	0.0015	99.7345	9019	1	0.0085	0	-0.0399	0.8981	9.8453	1	0	0	1	1	94.1400
415	57.8487	0.0015	99.7345	9019	1	0.0026	0	-0.1001	1.1486	10.3775	1	1	0	1	1	94.1400
452   	58.6977	-0.0389	99.5624	6000	1	0.0000	0	-1.0613	0.4757	11.0516	1	0	0	1	1	94.1400
484   	57.9209	-0.6438	99.3977	9019	1	0.0000	0	0.6984	-0.1470	5.2593	1	0	0	1	1	94.1400
490   	57.6493	0.0913	99.8225	6000	1	0.0086	0	0.5136	1.0419	10.3290	1	0	0	1	1	94.1400
589   	58.2511	0.1400	99.8731	9019	1	0.0000	0	0.1644	0.2840	15.1053	1	0	0	1	1	94.1400
608   	58.0514	0.3223	99.5427	9019	1	0.0000	0	-0.9616	-0.0170	9.5960	1	0	0	1	1	94.1400
608	58.0514	0.3223	99.5427	6000	1	0.0000	0	0.0592	-0.0315	12.3510	1	1	0	1	1	94.1400
608	58.0514	0.3223	99.5427	9019	1	0.0000	0	0.1763	-0.3415	12.5133	1	2	0	1	1	94.1400
608	58.0514	0.3223	99.5427	6000	1	0.0000	0	0.0894	-0.4688	12.7121	1	3	0	1	1	94.1400
666   	58.9145	-0.1257	99.8263	9019	1	0.0043	0	0.3620	-0.5811	7.4850	1	0	0	1	1	94.1400
666	58.9145	-0.1257	99.8263	6000	1	0.0011	0	1.1272	-0.3156	13.2626	1	1	0	1	1	94.1400
666	58.9145	-0.1257	99.8263	9019	1	0.0000	0	-0.5712	0.6631	12.6926	1	2	0	1	1	94.1400
666	58.9145	-0.1257	99.8263	9019	1	0.0000	0	1.0654	-0.4693	5.3587	1	3	0	1	1	94.1400
708   	57.1729	-0.1198	100.0872	9019	1	0.0149	0	-0.2391	0.8221	14.5398	1	0	0	1	1	94.1400
