2     	58.0740	0.2801	99.8736	9019	1	0.0000	0	-0.6098	0.5669	5.2791	1	0	0	1	1	94.1400
2	58.0740	0.2801	99.8736	9019	1	0.0000	0	-0.0975	-0.3491	7.3855	1	1	0	1	1	94.1400
13    	57.1169	0.2876	100.2000	9019	1	0.0022	0	0.7506	0.9272	13.2009	1	0	0	1	1	94.1400
18    	58.1947	-0.9524	100.0694	9019	1	0.0000	0	0.4472	0.3621	10.7874	1	0	0	1	1	94.1400
28    	57.6713	0.6858	100.6108	6000	1	0.0125	0	0.9476	0.0063	10.3115	1	0	0	1	1	94.1400
39    	57.3666	-0.0347	100.4531	6000	1	0.0000	0	0.5860	-0.0775	3.1048	1	0	0	1	1	94.1400
39	57.3666	-0.0347	100.4531	9019	1	0.0000	0	0.2810	1.1490	2.5588	1	1	0	1	1	94.1400
39	57.3666	-0.0347	100.4531	9019	1	0.0000	0	1.0377	-0.4119	0.6823	1	2	0	1	1	94.1400
51    	58.3672	-0.7237	99.4702	6000	1	0.0000	0	-0.1556	-0.5000	8.4996	1	0	0	1	1	94.1400
65    	58.1457	0.6312	99.2400	9019	1	0.0072	0	0.2205	0.9497	10.0941	1	0	0	1	1	94.1400
74    	57.6965	0.8320	100.4338	9019	1	0.0094	0	0.3499	0.0026	5.9597	1	0	0	1	1	94.1400
74	57.6965	0.8320	100.4338	9019	1	0.0030	0	0.3129	-0.2116	6.0101	1	1	0	1	1	94.1400
81    	57.5715	0.7079	100.3947	6000	1	0.0074	0	-0.0901	1.1590	5.7648	1	0	0	1	1	94.1400
82    	58.2437	-0.4935	100.5832	9019	1	0.0000	0	0.3751	0.6175	12.8796	1	0	0	1	1	94.1400
110   	57.1158	-0.0414	100.3712	9019	1	0.0000	0	0.3072	-0.4077	16.5463	1	0	0	1	1	94.1400
110	57.1158	-0.0414	100.3712	9019	1	0.0000	0	0.6053	0.7009	13.7662	1	1	0	1	1	94.1400
112   	58.4541	-0.0163	100.2663	6000	1	0.0000	0	-0.6528	0.2635	9.0605	1	0	0	1	1	94.1400
112	58.4541	-0.0163	100.2663	9019	1	0.0000	0	0.8896	-0.2342	7.2826	1	1	0	1	1	94.1400
146   	57.6320	-0.5934	100.1277	9019	1	0.0000	0	-0.1549	-1.0296	14.4324	1	0	0	1	1	94.1400
