37    	99.5909	-0.8256	99.7209	9019	1	0.0000	0	1.1224	0.4188	7.0042	1	0	0	1	1	94.1400
52    	100.4212	0.4117	99.4869	9019	1	0.0000	0	0.6430	0.4750	6.9983	1	0	0	1	1	94.1400
52	100.4212	0.4117	99.4869	9019	1	0.0000	0	0.5853	0.4748	6.9908	1	1	0	1	1	94.1400
68    	100.6104	-0.2077	99.8010	9019	1	0.0000	0	1.0543	0.3592	9.8283	1	0	0	1	1	94.1400
2     	58.0740	0.2801	99.8736	9019	1	0.0000	0	0.1742	0.3337	5.7756	1	0	0	1	1	94.1400
2	58.0740	0.2801	99.8736	9019	1	0.0000	0	-0.3723	0.5858	7.6306	1	1	0	1	1	94.1400
15    	57.9260	-0.3666	100.7059	6000	1	0.0000	0	0.3595	-0.3074	0.3941	1	0	0	1	1	94.1400
15	57.9260	-0.3666	100.7059	6000	1	0.0000	0	0.3657	-0.4381	0.3726	1	1	0	1	1	94.1400
65    	58.1105	-0.6745	99.7129	9019	1	0.0143	0	0.3159	-0.3196	8.8575	1	0	0	1	1	94.1400
65	58.1105	-0.6745	99.7129	9019	1	0.0084	0	-0.3408	-1.1325	9.1066	1	1	0	1	1	94.1400
76    	58.0377	0.1716	99.3611	9019	1	0.0000	0	-0.4663	0.8035	10.5837	1	0	0	1	1	94.1400
81    	57.8460	-0.4726	99.7217	9019	1	0.0000	0	-0.0309	1.0950	13.0583	1	0	0	1	1	94.1400
81	57.8460	-0.4726	99.7217	9019	1	0.0000	0	-0.1371	0.7203	13.1669	1	1	0	1	1	94.1400
81	57.8460	-0.4726	99.7217	6000	1	0.0000	0	0.0455	0.4720	13.2328	1	2	0	1	1	94.1400
86    	57.6827	0.5867	99.5178	6000	1	0.0000	0	0.8414	0.3298	10.9746	1	0	0	1	1	94.1400
110   	58.2686	-0.7405	99.9919	6000	1	0.0030	0	0.0046	-0.7042	8.6497	1	0	0	1	1	94.1400
128   	58.4427	0.1517	99.9109	6000	1	0.0004	0	0.0251	-1.1918	12.4529	1	0	0	1	1	94.1400
135   	57.1551	0.4400	100.0659	9019	1	0.0040	0	0.1241	-1.1481	12.8023	1	0	0	1	1	94.1400
135	57.1551	0.4400	100.0659	9019	1	0.0025	0	-0.0468	0.3969	11.0870	1	1	0	1	1	94.1400
135	57.1551	0.4400	100.0659	9019	1	0.0000	0	-1.1084	-0.1692	7.7846	1	2	0	1	1	94.1400
161   	57.8455	-0.0998	100.8295	9019	1	0.0016	0	-0.3558	0.7132	12.6432	1	0	0	1	1	94.1400
