10    	57.4210	0.1952	100.4238	6000	1	0.0000	0	0.6378	0.2082	11.0128	1	0	0	1	1	94.1400
18    	57.2330	-0.0276	99.6656	9019	1	0.0077	0	-0.1525	-0.7269	11.6597	1	0	0	1	1	94.1400
20    	58.7820	-0.0908	100.1546	9019	1	0.0001	0	0.7612	-0.7316	12.9020	1	0	0	1	1	94.1400
20	58.7820	-0.0908	100.1546	6000	1	0.0004	0	0.5400	-0.5378	13.5180	1	1	0	1	1	94.1400
21    	57.5924	0.4086	100.5247	9019	1	0.0002	0	0.8947	0.0007	11.3310	1	0	0	1	1	94.1400
24    	57.3294	0.5664	100.1319	9019	1	0.0015	0	0.5822	0.3453	13.8600	1	0	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0087	0	-0.5182	-0.9056	13.9189	1	1	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0048	0	-0.5109	-0.8727	13.9771	1	2	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0040	0	-0.5053	-0.8665	13.9741	1	3	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0069	0	-0.4666	-0.8784	13.9941	1	4	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0072	0	-0.5549	0.1377	12.5540	1	5	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0047	0	-0.4351	-0.3410	14.0141	1	6	0	1	1	94.1400
24	57.3294	0.5664	100.1319	9019	1	0.0018	0	-0.4933	-0.3148	13.9878	1	7	0	1	1	94.1400
51    	58.1085	0.6901	99.6994	9019	1	0.0142	0	0.7982	-0.4346	12.6025	1	0	0	1	1	94.1400
52    	57.0554	0.1911	99.9377	9019	1	0.0000	0	0.8006	-0.3931	10.3511	1	0	0	1	1	94.1400
53    	58.0280	-0.1692	99.5682	6000	1	0.0001	0	1.0661	0.5361	7.2138	1	0	0	1	1	94.1400
61    	58.3343	0.3565	99.4141	9019	1	0.0000	0	0.8374	-0.3654	8.1254	1	0	0	1	1	94.1400
63    	58.2571	-0.1268	100.5184	6000	1	0.0000	0	0.5224	0.3808	5.7457	1	0	0	1	1	94.1400
72    	57.1226	-0.3714	100.2700	9019	1	0.0000	0	-0.3215	-0.9222	11.5715	1	0	0	1	1	94.1400
72	57.1226	-0.3714	100.2700	9019	1	0.0000	0	0.8590	0.4400	14.6555	1	1	0	1	1	94.1400
93    	58.6150	0.1265	99.8063	9019	1	0.0000	0	-0.7047	-0.1871	8.0929	1	0	0	1	1	94.1400
93	58.6150	0.1265	99.8063	9019	1	0.0000	0	-0.1021	0.0670	9.4226	1	1	0	1	1	94.1400
98    	58.0502	0.5551	100.1505	6000	1	0.0024	0	-0.6885	0.4591	7.4021	1	0	0	1	1	94.1400
108   	57.4816	-0.2427	100.3057	6000	1	0.0000	0	0.5830	0.8161	5.1960	1	0	0	1	1	94.1400
131   	57.6083	-0.2525	100.7962	9019	1	0.0122	0	-0.4410	0.6244	12.4139	1	0	0	1	1	94.1400
135   	57.9803	-0.0925	99.5563	9019	1	0.0000	0	0.1894	-0.1463	3.2002	1	0	0	1	1	94.1400
135	57.9803	-0.0925	99.5563	9019	1	0.0000	0	-0.1110	-0.5764	2.7980	1	1	0	1	1	94.1400
139   	58.1331	0.4070	99.3616	9019	1	0.0000	0	-0.6305	-0.2159	10.2706	1	0	0	1	1	94.1400
149   	58.1712	0.5166	100.1339	9019	1	0.0008	0	0.0222	1.1669	8.8116	1	0	0	1	1	94.1400
152   	57.7284	0.4943	100.6543	6000	1	0.0166	0	-0.1930	0.0887	10.0288	1	0	0	1	1	94.1400
153   	57.7961	0.1334	99.9874	9019	1	0.0000	0	0.3072	-0.6283	7.7576	1	0	0	1	1	94.1400
158   	57.5129	0.0621	99.6058	9019	1	0.0000	0	-0.0256	0.8262	16.0407	1	0	0	1	1	94.1400
168   	57.9490	-0.5298	99.5697	9019	1	0.0149	0	0.7467	0.1255	12.0792	1	0	0	1	1	94.1400
170   	57.9386	-0.5412	99.4322	6000	1	0.0000	0	-0.2865	0.0899	7.5932	1	0	0	1	1	94.1400
170	57.9386	-0.5412	99.4322	6000	1	0.0000	0	-0.2568	-0.0174	10.1012	1	1	0	1	1	94.1400
174   	57.6561	-0.1965	99.8510	6000	1	0.0000	0	0.2567	-0.1323	10.2390	1	0	0	1	1	94.1400
