27    	99.1338	0.0809	99.5843	9019	1	0.0000	0	-0.3950	-0.5294	10.0498	1	0	0	1	1	94.1400
177   	99.9086	-0.3473	100.6171	9019	1	0.0000	0	-0.0167	-0.4247	11.8585	1	0	0	1	1	94.1400
177	99.9086	-0.3473	100.6171	6000	1	0.0000	0	-0.2892	-1.0739	11.5019	1	1	0	1	1	94.1400
293   	99.1221	0.2823	100.0220	6000	1	0.0000	0	-0.0762	-0.9943	2.6402	1	0	0	1	1	94.1400
311   	99.7100	-0.4453	99.6435	9019	1	0.0000	0	0.9483	0.6662	5.8885	1	0	0	1	1	94.1400
371   	99.9087	-0.2820	99.3409	9019	1	0.0001	0	-0.4779	-0.1519	7.9184	1	0	0	1	1	94.1400
371	99.9087	-0.2820	99.3409	9019	1	0.0000	0	-0.0957	-0.3975	10.6918	1	1	0	1	1	94.1400
371	99.9087	-0.2820	99.3409	6000	1	0.0000	0	-0.0993	0.2238	9.8599	1	2	0	1	1	94.1400
371	99.9087	-0.2820	99.3409	6000	1	0.0000	0	-0.3430	-0.1506	4.3352	1	3	0	1	1	94.1400
441   	99.3890	0.6789	100.2018	9019	1	0.0019	0	0.4146	-0.1949	15.2332	1	0	0	1	1	94.1400
441	99.3890	0.6789	100.2018	9019	1	0.0000	0	0.8387	0.8072	12.2366	1	1	0	1	1	94.1400
539   	100.4886	-0.3298	100.0923	6000	1	0.0000	0	0.8696	-0.2112	13.6417	1	0	0	1	1	94.1400
752   	100.7532	0.3058	100.5591	6000	1	0.0000	0	-0.4028	-0.8407	11.5216	1	0	0	1	1	94.1400
787   	100.2614	-0.1444	99.7078	6000	1	0.0000	0	0.4094	0.9791	17.2991	1	0	0	1	1	94.1400
1114  	99.7276	0.5680	100.0108	6000	1	0.0000	0	-0.5674	0.9080	11.7830	1	0	0	1	1	94.1400
1147  	100.3100	0.1540	100.0829	6000	1	0.0000	0	-0.3189	-0.6014	9.3104	1	0	0	1	1	94.1400
1177  	100.2001	0.6320	100.0774	6000	1	0.0000	0	-0.5411	-0.5870	8.6782	1	0	0	1	1	94.1400
1182  	99.4694	-0.1455	100.5405	6000	1	0.0000	0	0.8938	-0.5136	15.7462	1	0	0	1	1	94.1400
1182	99.4694	-0.1455	100.5405	9019	1	0.0000	0	0.0604	0.4036	17.5446	1	1	0	1	1	94.1400
1194  	99.4378	0.1573	100.6024	9019	1	0.0000	0	0.3293	-0.6149	4.1534	1	0	0	1	1	94.1400
1430  	99.6358	0.3525	100.7187	6000	1	0.0000	0	0.2528	0.8121	8.6052	1	0	0	1	1	94.1400
1462  	99.8999	0.5161	100.6639	6000	1	0.0000	0	0.7464	-0.5545	11.2318	1	0	0	1	1	94.1400
1518  	100.0872	0.1395	99.2192	9019	1	0.0016	0	-0.3836	-0.3386	1.3455	1	0	0	1	1	94.1400
1562  	99.1520	-0.2870	99.9281	9019	1	0.0000	0	-0.6652	-0.1638	5.8589	1	0	0	1	1	94.1400
1654  	99.9258	-0.5934	100.3400	9019	1	0.0000	0	-0.5057	-0.9064	16.5882	1	0	0	1	1	94.1400
1755  	99.3059	0.2923	100.4630	9019	1	0.0000	0	0.4814	-0.1069	13.2575	1	0	0	1	1	94.1400
1961  	99.3519	0.4457	99.4499	9019	1	0.0000	0	0.2091	-0.1978	9.3502	1	0	0	1	1	94.1400
2004  	100.3863	0.4268	100.2358	9019	1	0.0012	0	1.1035	0.4314	6.7506	1	0	0	1	1	94.1400
2087  	99.6826	0.1293	99.3080	9019	1	0.0053	0	-0.0649	-0.0551	14.3970	1	0	0	1	1	94.1400
2087	99.6826	0.1293	99.3080	9019	1	0.0013	0	-0.0579	-0.0576	14.3916	1	1	0	1	1	94.1400
2087	99.6826	0.1293	99.3080	9019	1	0.0034	0	-0.1022	-0.1204	13.9610	1	2	0	1	1	94.1400
2194  	100.1548	0.6174	99.6571	9019	1	0.0000	0	-0.1496	-0.8228	0.6847	1	0	0	1	1	94.1400
2310  	100.4267	-0.3541	99.8001	6000	1	0.0000	0	0.0325	0.7694	12.0474	1	0	0	1	1	94.1400
2310	100.4267	-0.3541	99.8001	9019	1	0.0000	0	0.4017	0.1368	12.1564	1	1	0	1	1	94.1400
2345  	99.8431	-0.6766	99.9113	9019	1	0.0000	0	-0.5274	0.5277	7.0085	1	0	0	1	1	94.1400
2444  	100.2642	0.5719	100.1067	9019	1	0.0000	0	0.6285	0.5832	12.2450	1	0	0	1	1	94.1400
2444	100.2642	0.5719	100.1067	6000	1	0.0000	0	0.6460	0.4894	12.0782	1	1	0	1	1	94.1400
2444	100.2642	0.5719	100.1067	6000	1	0.0000	0	-0.4596	-0.4610	9.9751	1	2	0	1	1	94.1400
2634  	99.3358	0.0502	99.7792	9019	1	0.0000	0	-0.1158	-0.2792	12.0067	1	0	0	1	1	94.1400
2634	99.3358	0.0502	99.7792	9019	1	0.0000	0	1.1110	0.0470	15.5428	1	1	0	1	1	94.1400
2691  	100.5141	0.5478	100.6077	9019	1	0.0000	0	0.6279	0.6455	12.8066	1	0	0	1	1	94.1400
2691	100.5141	0.5478	100.6077	9019	1	0.0000	0	0.5805	-0.2178	14.6940	1	1	0	1	1	94.1400
2821  	100.0310	0.7915	100.0783	6000	1	0.0000	0	0.6501	0.8786	10.3735	1	0	0	1	1	94.1400
2996  	99.6645	0.0888	100.5913	9019	1	0.0003	0	0.6992	0.5967	18.9079	1	0	0	1	1	94.1400
3026  	100.1585	-0.2752	99.8753	9019	1	0.0001	0	-0.1384	1.1179	10.3330	1	0	0	1	1	94.1400
